"timestamp","ip","port","hostname","tag","handshake","asn","geo","region","city","cipher_suite","ssl_poodle","cert_length","subject_common_name","issuer_common_name","cert_issue_date","cert_expiration_date","sha1_fingerprint","cert_serial_number","ssl_version","signature_algorithm","key_algorithm","subject_organization_name","subject_organization_unit_name","subject_country","subject_state_or_province_name","subject_locality_name","subject_street_address","subject_postal_code","subject_surname","subject_given_name","subject_email_address","subject_business_category","subject_serial_number","issuer_organization_name","issuer_organization_unit_name","issuer_country","issuer_state_or_province_name","issuer_locality_name","issuer_street_address","issuer_postal_code","issuer_surname","issuer_given_name","issuer_email_address","issuer_business_category","issuer_serial_number","naics","sic","sector","sha256_fingerprint","sha512_fingerprint","md5_fingerprint","http_response_type","http_code","http_reason","content_type","http_connection","www_authenticate","set_cookie","server_type","content_length","transfer_encoding","http_date","cert_valid","self_signed","cert_expired","browser_trusted","validation_level","browser_error","tlsv13_support","tlsv13_cipher","raw_cert","raw_cert_chain","jarm","device_vendor","device_type","device_model","device_version","device_sector","page_sha256fp"
"2021-09-22 05:23:54","181.40.88.190",443,"pool-190-88-40-181.telecel.com.py","ssl,ssl-poodle","TLSv1.0",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2021-07-15 21:14:30","2026-07-14 21:14:30","E9:AF:8F:F2:76:EF:C1:ED:E9:82:36:BE:61:14:47:77:BB:46:B8:18","B94E4A9484C40702831E07E56E969EF5",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE:19:B7:48:E4:67:46:85:91:11:14:26:1B:52:92:DB:08:03:28:84:F1:C8:D6:EE:85:D5:D9:DC:A5:B5:5C:67","D2:8D:4A:6D:F5:59:D8:31:A9:F7:B4:54:C8:9F:BE:EB:B8:58:31:88:76:7E:FD:0F:5C:75:7A:F5:F2:52:FA:F4:61:82:9D:3B:61:42:AC:11:87:81:06:6B:BF:F8:6B:95:2F:3C:E9:15:32:15:77:9E:A3:71:BA:47:DC:4D:7F:FB","68:4F:C2:3A:D1:C7:30:4E:53:2D:F0:95:6B:71:B3:81","HTTP/1.1",401,"Unauthorized","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",202,,"Wed, 22 Sep 2021 11:25:59 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"f39f0225f12f4878109744eb8565243af9f2a0726cdcd653936e59b32e8cb59a"
"2021-09-22 05:24:12","45.229.169.15",443,"15.169.dynamic.fulltelecom.com.py","ssl,ssl-poodle","TLSv1.1",266694,"PY","ALTO PARANA","SANTA RITA","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"PON","PON","2013-04-24 01:21:50","2023-04-22 01:21:50","36:D1:37:2B:11:E1:F2:EC:BC:3E:40:D7:62:D2:46:6C:15:9A:7E:5A","AAAF90200A015DAB",0,"sha1WithRSAEncryption","rsaEncryption","FH","SF","CH","HU","WU",,,,,"PON@FIBERHOME.COM.CN",,,"FH","SF","CH","HU","WU",,,,,"PON@FIBERHOME.COM.CN",,,,,,"50:E9:8B:50:62:BC:67:EE:E5:E7:74:C9:D2:06:49:5C:A5:8E:BB:F8:A8:79:E0:92:E7:B4:86:9D:FA:97:72:1B","2D:DE:E1:9E:B0:57:56:DA:F5:D6:6A:DB:9D:71:EF:85:33:F5:BD:40:FF:DA:F8:03:ED:12:5B:9D:64:63:C0:18:A4:F4:ED:FF:79:00:62:A6:C0:CB:D3:4D:91:B8:47:DA:D2:59:74:77:2F:28:36:EB:F2:96:5D:78:11:57:D1:80","79:B2:C0:EB:BF:BF:5E:FD:56:2E:C2:22:05:DC:5E:A6","HTTP/1.1",200,"Data follows",,,,,,,,,"Y","Y","N","N","unknown","x509: unknown error","N",,,,"04c02c00004c04c04c04c02c04c04c4b5becf6153c93c0d8ea061a6defeee7",,,,,,"915bd6902f3a165a8f9c52e8590f05edd2eb289c1d9984f9fcad7ff48371fd77"
"2021-09-22 05:24:27","181.40.126.102",443,"static-102-126-40-181.telecel.com.py","iot,ssl,ssl-poodle","TLSv1.0",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"BC:67:1C:40:DA:61","BC:67:1C:40:DA:61","2014-10-09 09:15:25","2024-10-06 09:15:25","6F:43:93:3F:2D:EF:57:33:E5:FB:4D:83:A9:B2:02:42:AE:29:5A:28","EE8EFCCE990A390C",2,"sha1WithRSAEncryption","rsaEncryption","Cisco Systems, Inc.","Cisco",,,,,,,,,,"PID:RV110W-A SN:CCQ19261VML","Cisco Systems, Inc.","Cisco",,,,,,,,,,,,,,"9B:7C:B4:E0:5B:46:A4:60:DA:B9:83:2F:A9:C5:CD:87:8D:4B:F2:C3:1E:53:62:FB:11:17:05:19:1A:16:DE:46","8E:D2:F3:E2:B0:DB:95:69:F2:F2:DC:79:36:F7:88:7F:33:B6:05:1C:20:10:DF:C5:42:2B:07:39:91:87:DF:97:6A:2F:A0:C5:28:28:BB:24:78:02:28:01:E3:E5:70:31:00:1B:92:EE:38:8B:D3:50:AF:66:83:C3:8A:B3:74:1B","2E:F4:9B:4B:83:32:FC:14:BC:9F:76:29:00:99:3A:BC","HTTP/1.1",200,"Ok","text/html","close",,,"httpd",,,"Tue, 21 Sep 2021 21:24:29 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"04b02b00004b04b04b04b02b04b04b9674c6b4e623ae36cc2d998e99e2262e","Cisco",,,,,"7c4fdbe3ec5ca24396dc752023f9fb2de83a9c1e31126b8e70b2d494aa5f67c9"
"2021-09-22 05:24:32","190.128.233.38",443,"localhost.localdomain","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_AES_128_CBC_SHA","Y",2048,"localhost.localdomain",,"2014-03-28 15:38:56","2025-09-26 15:38:56","39:21:1E:24:F9:C2:DE:27:13:9D:1A:E7:3B:B9:88:5E:1F:04:9D:63","4DA76642D291",2,"sha256WithRSAEncryption","rsaEncryption","VMware, Inc","VMware ESX Server Default Certificate","US","California","Palo Alto",,,,,"ssl-certificates@vmware.com",,,"VMware Installer",,,,,,,,,,,,,,,"59:4C:83:02:B7:06:3C:33:B3:46:A1:E3:D5:12:F7:ED:86:4E:2A:80:59:93:95:08:88:43:7F:EA:89:DB:AF:A2","F5:F3:8C:75:91:54:89:A4:41:8E:71:FC:E0:B3:06:BE:18:8A:A9:C6:CC:15:AF:3E:2C:13:DA:7D:03:19:87:67:E7:4D:2E:11:94:C7:47:83:02:EE:6B:3C:9A:60:94:C1:E2:EB:72:2E:AD:1E:6B:71:AC:4E:92:2D:96:D5:8D:81","CB:AE:AE:B0:BA:46:CF:24:E4:50:3B:67:8E:FC:8A:61","HTTP/1.1",200,"OK","text/html","Keep-Alive",,,,5194,,"Wed, 22 Sep 2021 05:21:54 GMT","N","N","N","N","unknown","x509: certificate signed by unknown authority","N",,,,"06d14d00006d06d06c06d14d06d06d2bb1101b28b790bf5d9d4dcad463fdc2","VMware","hypervisor","ESX Server",,"enterprise","a680bad3e69a4bda40c14feb8dcd0cb8a2fc9ba778c6d3dcb7edc290a5a1d38f"
"2021-09-22 05:24:38","201.222.53.5",443,"host5.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2000-01-01 00:15:12","2004-12-30 00:15:12","C9:1A:67:B6:02:27:28:7C:65:11:2B:37:0A:2D:A5:86:17:A7:47:2E","8D7B3060C1219DF4FA16D79EEEBDC59B",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","06:D7:ED:92:D0:79:90:3F:3C:CC:A1:60:43:D0:27:AA:1B:25:CA:5B:34:19:E2:5F:10:A7:A4:0F:19:81:DA:1A","9C:B1:CE:65:0B:4A:89:06:74:6D:08:01:78:E3:41:D6:01:AD:DE:03:DB:99:58:6A:DF:FA:2B:C1:F7:3E:83:7C:8D:F5:1B:6B:39:4A:7A:32:5B:2E:54:63:A2:9F:58:35:C0:EB:09:B4:E4:63:5B:E2:6A:87:CF:5D:2F:60:34:8F","57:2B:0C:9A:22:14:8D:CE:43:11:DB:E8:4F:A0:59:F5","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Wed, 22 Sep 2021 00:15:21 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"bc0cb0e99f3104dca68162febdd71c6863bd7bce9637a7e61fb63ec340b0dc02"
"2021-09-22 05:25:16","200.85.59.174",443,,"iot,ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",1024,"38:0e:4d:bd:6b:f8","38:0e:4d:bd:6b:f8","2012-11-11 01:01:01","2022-11-09 01:01:01","0D:A8:7F:F6:F3:34:D3:F4:40:4A:69:60:2D:A2:3D:FE:BA:8E:C1:6F","F3FC1E2A355C05E0",2,"sha1WithRSAEncryption","rsaEncryption","Cisco Systems, Inc.","RV320","US","Califomia","Irvine",,,,,,,,"Cisco Systems, Inc.","RV320","US","Califomia","Irvine",,,,,,,,,,,"50:29:73:49:9B:23:A5:7A:0B:B5:AE:83:3A:E3:D0:B8:9E:E3:5C:88:9D:4B:3A:47:9E:8D:C7:2C:91:8B:E7:77","14:B8:E9:12:89:31:BD:9C:DA:2C:7E:27:BC:48:F1:C0:0E:36:B5:88:BF:D7:5E:24:39:45:B1:8B:D4:B8:79:E5:B1:92:58:5B:41:07:CE:E2:EE:AC:8C:74:02:1C:2A:CE:65:FF:AA:F7:70:40:A7:AC:5A:F3:45:56:70:08:12:F1","7A:8C:2F:BB:98:F9:61:54:7A:28:B6:8E:1C:A3:40:2C","HTTP/1.1",200,"OK","text/html","keep-alive",,,"nginx/1.10.1",,"chunked","Wed, 22 Sep 2021 05:25:19 GMT","Y","Y","N","N","unknown","x509: unknown error","N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827","Cisco","router","RV320",,"consumer","be8cc646a586a16da34517c2e78942b498321cea3dfade96dc15ed7a30545af9"
"2021-09-22 05:25:32","200.1.201.102",443,"mail.renpar.com.py","ssl,ssl-poodle","TLSv1.2",27795,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",1024,"mail.renpar.com.py","mail.renpar.com.py","2019-10-07 20:55:01","2023-10-08 20:55:01","38:4F:8D:74:94:DC:63:16:A4:8D:BE:C3:55:5C:B7:D9:BC:50:49:23","354B91C5F0962201",2,"sha1WithRSAEncryption","rsaEncryption","Renpar S.A.",,"US",,,,,,,,,,"Renpar S.A.",,"US",,,,,,,,,,,,,"2A:80:1E:F8:22:56:9F:74:6B:78:9B:D9:2B:A4:75:78:83:3D:B3:C1:DC:9F:C9:01:F3:3C:2C:DA:4D:E8:D8:E3","E0:C9:0F:0D:48:8E:82:58:D5:E0:92:A1:ED:F8:57:68:C1:F0:C3:D6:18:01:40:E4:67:77:E2:EB:46:A1:B1:5A:D4:FA:50:F2:4A:DB:C3:FD:8E:AA:EC:9C:6F:1D:B5:6B:B2:55:0C:C0:D6:54:90:D3:74:9A:A3:5B:F9:20:08:33","3B:6A:6B:D8:C3:D5:7F:D9:A9:19:A5:AD:4A:BE:17:66","HTTP/1.1",200,"OK","text/html; charset=utf-8","close",,,,,,,"N","Y","N","N","unknown","x509: unknown error","N",,,,"26d26d16d26d26d22c26d26d26d26dfd9c9d14e4f4f67f94f0359f8b28f532",,,,,,"2a2971ba245e1a433d066acb9ebe8ecb54da34d94267d8fd4feeee82d931c7f1"
"2021-09-22 05:26:35","143.202.208.221",443,"ied16.discovery.loc","ssl,ssl-poodle","TLSv1.0",264631,"PY","ALTO PARANA","CIUDAD DEL ESTE","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",2048,"ied16.discovery.loc","discovery-IED15-CA","2020-10-08 13:22:46","2021-10-08 13:32:46","05:FE:09:00:F0:3F:7B:ED:2A:C7:56:04:36:0C:57:22:1E:43:25:5D","61858CC6000100000039",2,"sha1WithRSAEncryption","rsaEncryption","Import Export Discovery","IED","PY","Alto Parana","Ciudad del Este",,,,,,,,,,,,,,,,,,,,,,,"55:88:99:15:14:80:F2:B3:D3:23:DE:B3:CE:FA:3F:E2:81:B8:F4:95:D1:33:BE:70:B5:B3:CE:95:EF:61:D3:4C","18:83:A5:10:28:D8:22:5B:11:4A:35:19:22:7E:4E:0D:BA:84:DE:4C:10:21:3C:17:FC:E5:67:29:47:40:ED:EF:B1:05:7A:80:76:EC:B3:E6:62:00:4D:CE:6B:B8:4B:65:66:8A:08:80:2C:9B:B5:CE:4E:D5:DE:05:49:E0:96:7A","5B:4D:8A:C4:D2:22:18:3B:B6:A9:53:E6:40:AA:04:FF","HTTP/1.1",200,"OK","text/html",,,,"Microsoft-IIS/7.5",689,,"Wed, 22 Sep 2021 05:24:31 GMT","N","N","N","N","unknown","x509: certificate signed by unknown authority","N",,,,"22b22b09b22b22b22b22b22b22b22bfd9c9d14e4f4f67f94f0359f8b28f532",,,,,,"20fe526a173f20a35aaf88480cbce47c702176586a10d473e9845b20cbd80db0"
"2021-09-22 05:27:58","181.123.8.61",443,"pool-61-8-123-181.telecel.com.py","ssl,ssl-poodle","TLSv1.0",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"UBNT Router UI","UBNT Router UI","2011-06-01 10:00:53","2021-05-29 10:00:53","27:B3:2C:64:19:6D:31:6D:5C:98:5A:43:15:FB:C6:5C:0F:44:FC:CB","D2BC8456708FD0A3",2,"sha1WithRSAEncryption","rsaEncryption","Ubiquiti Networks",,"US","CA","San Jose",,,,,,,,"Ubiquiti Networks",,"US","CA","San Jose",,,,,,,,,,,"22:02:E2:7D:9A:95:11:E1:C9:33:AD:68:17:C4:46:45:CA:9C:AE:3E:C1:66:77:AF:D1:29:3C:FD:95:2D:53:18","AD:24:D8:8C:CD:57:C1:C9:FD:F3:FF:FA:B9:80:C4:EA:AD:04:73:63:F7:B1:65:20:CB:02:77:CC:E5:DB:B8:42:AD:FB:84:09:77:BF:57:F7:E1:CE:3D:1E:41:F9:90:76:34:AE:74:89:9C:C8:C4:48:0F:4C:2E:62:DB:22:0C:41","EC:63:F4:3C:59:B7:2E:4D:40:96:E4:02:0F:B0:BC:4C","HTTP/1.1",200,"OK","text/html",,,"PHPSESSID=q3ta8jrtmiaqv86tj8lprv35j7; path=/","lighttpd/1.4.32",,"chunked","Wed, 22 Sep 2021 05:28:01 GMT","Y","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04b7991b0b1ad2cbf06082e3b1a9dcaaa8d",,,,,,"c5c7b753b07ea1be95dbeb0448a84f701ae23ecfe6f792be375e01559066ec27"
"2021-09-22 05:28:19","181.120.191.74",443,"pool-74-191-120-181.telecel.com.py","ssl,ssl-poodle","TLSv1.0",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_AES_128_CBC_SHA","Y",2048,"CONTABLE-01","CONTABLE-01","2019-06-13 15:39:56","2019-12-13 15:39:56","79:FE:47:E6:0E:42:5B:C5:42:DE:79:22:AE:66:2D:F1:A5:A4:C7:11","52023D7C4D1A39B24A9FDC8F30EDA54A",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"CD:78:68:11:42:E3:76:0D:35:17:8A:5D:3C:93:F3:CA:4C:60:C4:5A:50:F6:E5:26:9B:10:B3:12:D6:7C:B9:FF","00:49:33:CB:0E:86:77:6E:9D:F8:DF:D1:86:EC:85:72:3C:9C:C1:39:A3:61:92:AE:FB:8E:E6:F3:2B:58:1E:68:67:D2:7B:7E:44:FD:60:AF:5F:1D:25:38:98:9E:82:37:88:37:D8:BE:F7:13:7E:64:3D:A6:98:C1:01:61:A9:D7","FF:D8:CB:1C:65:67:43:BF:FD:7E:10:D5:70:3A:CB:EE","HTTP/1.1",200,"OK","text/html",,,,"Microsoft-IIS/7.5",689,,"Wed, 22 Sep 2021 05:28:23 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,00000000000000000000000000000000000000000000000000000000000000,,,,,,"68f6190ac0e64bd01f6f940bf66339a0ba570b3241581bdf8849b27c27538a26"
"2021-09-22 05:28:31","181.40.66.69",443,"ss10845.sancorsspy.net","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",2048,"SS10845.sancorsspy.net","SS10845.sancorsspy.net","2019-08-18 20:00:53","2020-02-17 20:00:53","7B:54:B7:AC:0E:7C:EF:F9:DC:10:9F:0E:22:06:19:BC:D5:01:92:71","139B2C0340B5748C47951E68706F88F6",2,"sha256WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"F8:24:23:4E:5A:FF:EC:3C:99:65:B9:5A:CD:58:C6:58:77:23:8E:71:07:52:DB:1A:23:DA:F7:98:33:AB:AD:81","74:7D:36:ED:60:87:99:56:FB:4D:E0:BC:CE:A8:0D:4B:F2:20:B2:53:DA:29:0D:D5:23:EE:8C:5E:25:9C:16:92:29:6A:57:83:B4:E1:16:76:33:6C:4D:73:2E:17:AC:FB:F1:40:95:8B:47:D5:DF:4A:F7:A5:39:16:83:15:69:BF","72:22:91:22:63:61:4E:99:BF:66:D6:FB:FB:C3:25:92","HTTP/1.1",200,"OK","text/html",,,,"Microsoft-IIS/8.5",701,,"Wed, 22 Sep 2021 05:28:33 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"26d26d16d26d26d22c26d26d26d26dfd9c9d14e4f4f67f94f0359f8b28f532",,,,,,"9234be8541ae01d6b145ddcf415ad1ab583adf257832b6db2f17f33090c3c6ee"
"2021-09-22 05:28:33","201.222.49.158",443,"mail.gical.com.py","ssl,ssl-poodle","TLSv1.2",28103,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_RC4_128_SHA","Y",2048,"mail.gical.com.py","mail.gical.com.py","2019-10-17 19:41:28","2021-10-16 19:41:28","96:B0:DB:F0:C3:44:48:68:3B:E5:DC:0E:51:6E:16:17:D7:0D:60:86",1571341284,2,"sha256WithRSAEncryption","rsaEncryption","Zimbra Collaboration Server","Zimbra Collaboration Server","US","N/A",,,,,,,,,"Zimbra Collaboration Server","Zimbra Collaboration Server","US","N/A","N/A",,,,,,,,,,"Communications, Service Provider, and Hosting Service","F4:BF:B3:03:64:48:8E:FD:3B:E3:BE:A2:19:C6:CF:64:43:F2:A7:F9:12:E2:6A:66:B6:69:13:28:41:A0:DE:BF","BF:D6:6D:DF:58:B1:C8:20:65:59:F8:DF:A1:4D:92:18:F5:23:F4:33:C6:A6:4F:83:0F:A9:14:75:B4:54:2C:18:3A:2B:0A:D9:CD:4D:76:CE:35:35:CD:5D:2E:15:EE:31:1D:F3:4F:01:F4:0C:1F:51:95:B5:45:2E:94:25:26:38","8C:6B:7A:F1:B1:DA:7F:79:78:61:93:9C:28:9F:70:C9",,,,,,,,,,,,"N","N","N","N","unknown","x509: certificate signed by unknown authority","N",,,,"05d02d20d21d20d05c05d02d05d20dd7fc4c7c6ef19b77a4ca0787979cdc13",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 05:28:38","190.113.92.45",443,"xs1.tempusnet.com.py","ssl,ssl-poodle","TLSv1.2",52455,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"190.113.92.45","190.113.92.45","2016-07-23 12:16:16","2026-07-21 12:16:16","83:44:6C:42:EF:F1:A7:5E:BA:B9:32:90:7C:DE:F9:20:9F:AC:B7:94","A19763A8AD4D37D8",0,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1D:20:DA:9B:9E:FD:D3:FD:B3:AD:DB:4B:10:EF:56:83:AE:20:33:55:F2:32:DD:E5:0B:5F:B5:BD:2C:23:5A:8C","49:B0:17:2B:A0:AC:98:29:A6:82:EF:0D:19:E7:FB:F0:77:CE:38:D4:F6:A8:C5:F1:D8:9B:F1:94:26:F0:C7:76:C9:49:2B:36:A0:B3:02:A3:B0:A9:EE:17:7E:DB:F7:F3:67:D8:27:98:B5:F9:38:7E:14:98:46:1A:DE:08:38:05","18:1E:73:D9:61:DE:A4:78:63:42:27:5F:26:4B:1F:13",,,,,,,,,,,,"Y","Y","N","N","unknown","x509: unknown error","N",,,,00000000000000000000000000000000000000000000000000000000000000,,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 05:28:47","190.104.167.106",443,"mail.alfatrad.com.py","ssl,ssl-poodle","TLSv1.2",27895,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",2048,"mail.alfatrad.com.py","mail.alfatrad.com.py","2020-05-30 12:33:15","2025-05-30 12:33:15","9E:DF:AF:35:B7:7F:FC:0A:49:64:5E:8D:AB:49:77:AB:21:AE:DA:F8","59939EEB7EA48A904ED2DA7309EF805C",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"D5:19:6E:E1:6E:DC:1D:8B:4F:CE:98:91:3C:39:01:E1:66:67:BF:1B:0F:B4:88:24:9D:A4:7C:C2:6B:29:50:A1","59:40:3B:1D:3D:75:F9:DE:4D:73:AC:BF:FF:E3:B4:6D:E2:5D:C0:AB:83:32:41:02:C7:F6:D0:BA:41:09:1B:8D:D5:C4:78:00:43:B7:91:86:D9:6C:FF:A2:C6:60:8C:FE:01:97:D9:82:93:79:46:2E:AB:71:2E:AB:7F:33:9C:AD","CE:1B:53:47:C7:DA:C1:80:34:E4:F6:12:57:A9:EB:80","HTTP/1.1",200,"OK","text/html",,,,"Microsoft-IIS/8.5",701,,"Wed, 22 Sep 2021 05:28:26 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"26d26d16d26d26d22c26d26d26d26dfd9c9d14e4f4f67f94f0359f8b28f532",,,,,,"8487a796f487f41beaa25babc9661b82f3309b2dfdda61e8b8112eabc39a1ffc"
"2021-09-22 05:29:07","179.189.219.89",443,"host89.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2000-01-01 00:16:02","2004-12-30 00:16:02","62:1B:23:D0:49:47:01:3E:30:AF:CA:BE:17:4E:7D:9F:18:31:9F:D2","E12092EFDDBE5EDDBC7AD0C7B1483D61",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","DF:29:EB:47:4D:02:1C:AF:2A:9F:AB:2D:1A:18:5A:7C:3D:46:BF:7D:01:70:F4:92:2B:AA:2D:CA:49:EB:84:9E","74:44:02:CB:CD:CF:68:80:BC:86:7D:BA:8A:52:50:D0:34:4B:E7:58:A9:3D:B8:F1:8A:18:14:67:4F:14:03:33:12:4F:7B:33:96:51:03:23:1A:CE:13:75:92:B5:54:CC:47:9F:FC:6C:60:7F:E5:39:34:71:09:B2:4F:BF:56:10","FB:1E:8E:5C:2F:4B:26:04:81:DD:60:4D:5A:A3:73:6A","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Wed, 22 Sep 2021 00:14:01 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"6804c2ed97742f5362b096cd278a96173495c5f57023286a48d08e14e1e44709"
"2021-09-22 05:29:14","181.94.223.193",443,"localhost.localdomain","ssl,ssl-poodle","TLSv1.2",27895,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",2048,"localhost.localdomain","localhost.localdomain","2019-03-16 19:27:03","2020-03-15 19:27:03","C2:CD:31:79:73:5E:90:BE:1C:8E:4E:61:5F:69:11:D6:B8:5B:02:21","6ADB",2,"sha256WithRSAEncryption","rsaEncryption","SomeOrganization","SomeOrganizationalUnit","--","SomeState","SomeCity",,,,,"root@localhost.localdomain",,,"SomeOrganization","SomeOrganizationalUnit","--","SomeState","SomeCity",,,,,"root@localhost.localdomain",,,517311,,,"7E:73:AD:B8:FC:46:AE:55:2D:3D:39:E7:10:6D:10:77:32:30:E8:22:12:7A:4D:75:DA:F4:98:4A:7C:4C:D9:DB","96:A0:2D:4E:D4:19:2C:D4:AC:A2:20:75:92:E4:8A:DE:1F:4D:5F:DF:F3:CA:8D:F0:8E:08:79:B1:A0:65:26:C0:53:6E:18:33:E1:02:0F:53:7F:B7:50:E4:DF:F6:3C:8B:3E:7E:46:A5:1A:00:8A:BB:EB:46:84:63:3C:D2:F8:71","5E:0C:FB:0D:72:20:31:8B:41:41:4E:8F:3F:F3:9E:15","HTTP/1.1",403,"Forbidden","text/html; charset=UTF-8","close",,,"Apache/2.2.15 (CentOS)",4961,,"Wed, 22 Sep 2021 05:38:09 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827",,,,,,"e83ef4feed81c6904a66b27783acb33d878b541f025a7f79c676c5714bd29426"
"2021-09-22 05:29:22","200.1.200.5",443,"netvision.com.py","ssl,ssl-poodle","TLSv1.2",27795,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",2048,"*.netvision.com.py","Sectigo RSA Domain Validation Secure Server CA","2020-04-16 00:00:00","2022-04-29 23:59:59","89:62:D2:00:BE:C7:A8:71:48:78:71:33:BA:F7:41:C8:E0:19:4E:EE","FEFCE7F55A8BC2E2C546298C2DA25453",2,"sha256WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,"Sectigo Limited",,"GB","Greater Manchester","Salford",,,,,,,,,,,"C7:2A:F9:88:F7:38:27:C9:80:23:A7:08:BD:E9:7A:92:51:62:2D:AB:BC:EC:C3:0E:5E:F3:18:D1:9D:9D:A6:22","54:1D:19:D8:B7:DF:FA:11:37:50:2F:EE:DD:99:48:58:39:FF:DB:82:5A:B8:84:10:67:82:D7:C8:AF:76:C3:F9:E0:BD:41:96:69:8C:5C:AB:A6:C8:A1:BA:B3:61:19:D2:0B:E6:3F:D0:B7:D7:90:FB:8F:D1:2B:CE:82:7F:C0:10","FD:EF:90:9D:BF:84:4D:0F:36:05:7F:13:A6:03:BD:4C",,,,,,,,,,,,"N","N","N","N","DV","x509: certificate signed by unknown authority","N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
